player_name,slug,player_status,season_year,season_start_year,season_age,team_name_abbr,pos,season_g,season_mp,season_pts,season_trb,season_ast,season_stl,season_blk,season_ppg,season_rpg,season_apg,season_per,season_ts_pct,season_ws,season_ws_per48,season_bpm,season_vorp,season_obpm,season_dbpm,season_fg_pct,season_efg_pct
Tracy McGrady,mcgratr01,historical,2000-01,2000,21.0,ORL,SG,77.0,3087.0,2065.0,580.0,352.0,116.0,118.0,26.818181818181817,7.532467532467533,4.571428571428571,24.9,0.521,12.2,0.189,7.0,7.0,6.5,0.5,0.457,0.474
Tracy McGrady,mcgratr01,historical,2001-02,2001,22.0,ORL,SG,76.0,2912.0,1948.0,597.0,400.0,119.0,73.0,25.63157894736842,7.855263157894737,5.2631578947368425,25.1,0.532,11.5,0.189,6.8,6.4,6.4,0.4,0.451,0.483
Tracy McGrady,mcgratr01,historical,2002-03,2002,23.0,ORL,SG,75.0,2954.0,2407.0,488.0,411.0,124.0,59.0,32.093333333333334,6.506666666666667,5.48,30.3,0.564,16.1,0.262,10.5,9.3,9.8,0.7,0.457,0.505
Tracy McGrady,mcgratr01,historical,2003-04,2003,24.0,ORL,SG,67.0,2675.0,1878.0,402.0,370.0,93.0,42.0,28.029850746268657,6.0,5.522388059701493,25.3,0.526,8.4,0.151,6.4,5.7,7.6,-1.2,0.417,0.473
Tracy McGrady,mcgratr01,historical,2004-05,2004,25.0,HOU,SF,78.0,3182.0,2003.0,484.0,448.0,135.0,52.0,25.67948717948718,6.205128205128205,5.743589743589744,22.9,0.526,12.0,0.18,6.7,6.9,5.2,1.5,0.431,0.473
Tracy McGrady,mcgratr01,historical,2005-06,2005,26.0,HOU,SF,47.0,1745.0,1147.0,307.0,225.0,59.0,41.0,24.404255319148938,6.531914893617022,4.787234042553192,21.9,0.494,4.1,0.112,5.4,3.3,4.8,0.7,0.406,0.442
Tracy McGrady,mcgratr01,historical,2006-07,2006,27.0,HOU,SG,71.0,2539.0,1747.0,378.0,458.0,92.0,36.0,24.6056338028169,5.323943661971831,6.450704225352113,23.2,0.515,8.6,0.163,6.1,5.2,4.9,1.2,0.431,0.474
Tracy McGrady,mcgratr01,historical,2007-08,2007,28.0,HOU,SG,66.0,2440.0,1427.0,339.0,387.0,68.0,30.0,21.62121212121212,5.136363636363637,5.863636363636363,18.4,0.487,5.8,0.115,2.9,3.1,2.4,0.5,0.419,0.452
Tracy McGrady,mcgratr01,historical,2008-09,2008,29.0,HOU,SG,35.0,1181.0,545.0,154.0,175.0,42.0,15.0,15.571428571428571,4.4,5.0,16.3,0.492,2.7,0.108,2.3,1.3,1.4,0.9,0.388,0.433
Tracy McGrady,mcgratr01,historical,2009-10,2009,30.0,2TM,SG,30.0,673.0,245.0,94.0,99.0,15.0,14.0,8.166666666666666,3.1333333333333333,3.3,12.2,0.466,0.3,0.018,-2.2,0.0,-0.8,-1.3,0.387,0.421
Tracy McGrady,mcgratr01,historical,2009-10,2009,30.0,HOU,SG,6.0,46.0,19.0,5.0,6.0,0.0,2.0,3.1666666666666665,0.8333333333333334,1.0,12.4,0.439,0.0,0.047,-0.5,0.0,-0.2,-0.3,0.368,0.395
Tracy McGrady,mcgratr01,historical,2009-10,2009,30.0,NYK,SG,24.0,627.0,226.0,89.0,93.0,15.0,12.0,9.416666666666666,3.7083333333333335,3.875,12.2,0.469,0.2,0.016,-2.3,-0.1,-0.9,-1.4,0.389,0.424
Tracy McGrady,mcgratr01,historical,2010-11,2010,31.0,DET,SG,72.0,1686.0,574.0,251.0,252.0,66.0,34.0,7.972222222222222,3.486111111111111,3.5,14.9,0.503,2.1,0.061,0.6,1.1,0.1,0.5,0.442,0.471
Tracy McGrady,mcgratr01,historical,2011-12,2011,32.0,ATL,SF,52.0,837.0,273.0,154.0,110.0,16.0,15.0,5.25,2.9615384615384617,2.1153846153846154,13.6,0.51,1.6,0.094,0.6,0.5,-0.1,0.7,0.437,0.47
Grant Hill,hillgr01,historical,1994-95,1994,22.0,DET,SF,70.0,2678.0,1394.0,445.0,353.0,124.0,62.0,19.914285714285715,6.357142857142857,5.042857142857143,19.0,0.541,5.4,0.097,2.0,2.7,2.1,-0.1,0.477,0.479
Grant Hill,hillgr01,historical,1995-96,1995,23.0,DET,SF,80.0,3260.0,1618.0,783.0,548.0,100.0,48.0,20.225,9.7875,6.85,20.9,0.537,11.7,0.172,4.8,5.6,3.1,1.7,0.462,0.464
Grant Hill,hillgr01,historical,1996-97,1996,24.0,DET,SF,80.0,3147.0,1710.0,721.0,583.0,144.0,48.0,21.375,9.0125,7.2875,25.5,0.556,14.6,0.223,8.2,8.0,5.4,2.7,0.496,0.5
Grant Hill,hillgr01,historical,1997-98,1997,25.0,DET,SF,81.0,3294.0,1712.0,623.0,551.0,143.0,53.0,21.135802469135804,7.691358024691358,6.802469135802469,21.2,0.52,10.2,0.149,4.7,5.6,3.3,1.5,0.452,0.453
Grant Hill,hillgr01,historical,1998-99,1998,26.0,DET,SF,50.0,1852.0,1053.0,355.0,300.0,80.0,27.0,21.06,7.1,6.0,23.9,0.543,7.3,0.189,6.2,3.8,4.8,1.4,0.479,0.479
Grant Hill,hillgr01,historical,1999-00,1999,27.0,DET,SF,74.0,2776.0,1906.0,490.0,385.0,103.0,43.0,25.756756756756758,6.621621621621622,5.202702702702703,24.5,0.565,10.7,0.185,5.4,5.2,5.4,0.1,0.489,0.501
Grant Hill,hillgr01,historical,2000-01,2000,28.0,ORL,SF,4.0,133.0,55.0,25.0,25.0,5.0,2.0,13.75,6.25,6.25,18.1,0.505,0.3,0.126,5.2,0.2,3.3,2.0,0.442,0.453
Grant Hill,hillgr01,historical,2001-02,2001,29.0,ORL,SF,14.0,512.0,235.0,125.0,64.0,8.0,4.0,16.785714285714285,8.928571428571429,4.571428571428571,16.7,0.51,1.2,0.108,0.5,0.3,0.8,-0.3,0.426,0.426
Grant Hill,hillgr01,historical,2002-03,2002,30.0,ORL,SF,29.0,843.0,421.0,206.0,122.0,28.0,13.0,14.517241379310345,7.103448275862069,4.206896551724138,20.8,0.568,2.5,0.144,3.4,1.1,2.9,0.5,0.492,0.493
Grant Hill,hillgr01,historical,2004-05,2004,32.0,ORL,SF,67.0,2338.0,1317.0,318.0,220.0,97.0,28.0,19.65671641791045,4.746268656716418,3.283582089552239,20.0,0.565,6.6,0.136,2.5,2.7,2.3,0.2,0.509,0.511
Grant Hill,hillgr01,historical,2005-06,2005,33.0,ORL,SF,21.0,613.0,318.0,80.0,48.0,24.0,6.0,15.142857142857142,3.8095238095238093,2.2857142857142856,19.0,0.552,1.7,0.13,1.5,0.5,1.5,0.0,0.49,0.494
Grant Hill,hillgr01,historical,2006-07,2006,34.0,ORL,SG,65.0,2009.0,934.0,237.0,138.0,61.0,25.0,14.36923076923077,3.646153846153846,2.123076923076923,16.3,0.582,5.1,0.123,1.1,1.6,0.7,0.4,0.518,0.52
Grant Hill,hillgr01,historical,2007-08,2007,35.0,PHO,SF,70.0,2222.0,919.0,353.0,203.0,65.0,56.0,13.128571428571428,5.042857142857143,2.9,15.7,0.576,5.9,0.127,1.4,1.9,0.9,0.5,0.503,0.526
Grant Hill,hillgr01,historical,2008-09,2008,36.0,PHO,SF,82.0,2445.0,985.0,405.0,186.0,90.0,54.0,12.012195121951219,4.939024390243903,2.268292682926829,15.2,0.584,5.3,0.104,0.8,1.7,0.4,0.4,0.523,0.54
Grant Hill,hillgr01,historical,2009-10,2009,37.0,PHO,SF,81.0,2430.0,912.0,445.0,193.0,60.0,36.0,11.25925925925926,5.493827160493828,2.382716049382716,14.0,0.561,5.5,0.109,0.6,1.6,0.3,0.3,0.478,0.503
Grant Hill,hillgr01,historical,2010-11,2010,38.0,PHO,SF,80.0,2409.0,1056.0,338.0,200.0,64.0,35.0,13.2,4.225,2.5,14.7,0.563,4.4,0.087,-0.5,0.9,-0.2,-0.3,0.484,0.511
Grant Hill,hillgr01,historical,2011-12,2011,39.0,PHO,SF,49.0,1378.0,499.0,171.0,107.0,41.0,29.0,10.183673469387756,3.489795918367347,2.183673469387755,12.3,0.5,1.6,0.055,-0.9,0.4,-1.4,0.5,0.446,0.461
Grant Hill,hillgr01,historical,2012-13,2012,40.0,LAC,SF,29.0,437.0,93.0,49.0,26.0,11.0,7.0,3.206896551724138,1.6896551724137931,0.896551724137931,4.8,0.428,-0.1,-0.014,-5.6,-0.4,-5.3,-0.3,0.388,0.403
Dikembe Mutombo,mutomdi01,historical,1991-92,1991,25.0,DEN,C,71.0,2716.0,1177.0,870.0,156.0,43.0,210.0,16.577464788732396,12.253521126760564,2.1971830985915495,16.5,0.54,4.8,0.086,0.0,1.4,-0.6,0.6,0.493,0.493
Dikembe Mutombo,mutomdi01,historical,1992-93,1992,26.0,DEN,C,82.0,3029.0,1131.0,1070.0,147.0,43.0,287.0,13.792682926829269,13.048780487804878,1.7926829268292683,17.2,0.567,8.8,0.139,1.6,2.7,0.0,1.6,0.51,0.51
Dikembe Mutombo,mutomdi01,historical,1993-94,1993,27.0,DEN,C,82.0,2853.0,986.0,971.0,127.0,59.0,336.0,12.024390243902438,11.841463414634147,1.548780487804878,17.9,0.59,9.4,0.158,3.2,3.7,0.1,3.0,0.569,0.569
Dikembe Mutombo,mutomdi01,historical,1994-95,1994,28.0,DEN,C,82.0,3100.0,946.0,1029.0,113.0,40.0,321.0,11.536585365853659,12.548780487804878,1.3780487804878048,17.0,0.595,8.7,0.135,1.8,2.9,0.0,1.8,0.556,0.556
Dikembe Mutombo,mutomdi01,historical,1995-96,1995,29.0,DEN,C,74.0,2713.0,814.0,871.0,108.0,38.0,332.0,11.0,11.77027027027027,1.4594594594594594,17.1,0.562,7.6,0.134,2.1,2.8,-0.7,2.8,0.499,0.499
Dikembe Mutombo,mutomdi01,historical,1996-97,1996,30.0,ATL,C,80.0,2973.0,1066.0,929.0,110.0,49.0,264.0,13.325,11.6125,1.375,19.0,0.584,11.3,0.183,2.6,3.5,0.3,2.4,0.527,0.527
Dikembe Mutombo,mutomdi01,historical,1997-98,1997,31.0,ATL,C,82.0,2917.0,1101.0,932.0,82.0,34.0,277.0,13.426829268292684,11.365853658536585,1.0,19.8,0.584,10.8,0.177,2.6,3.4,1.2,1.4,0.537,0.537
Dikembe Mutombo,mutomdi01,historical,1998-99,1998,32.0,ATL,C,50.0,1829.0,541.0,610.0,57.0,16.0,147.0,10.82,12.2,1.14,18.8,0.584,7.9,0.206,3.7,2.6,1.3,2.5,0.512,0.512
Dikembe Mutombo,mutomdi01,historical,1999-00,1999,33.0,ATL,C,82.0,2984.0,942.0,1157.0,105.0,27.0,269.0,11.487804878048781,14.109756097560975,1.2804878048780488,19.4,0.621,9.9,0.16,2.4,3.3,0.9,1.5,0.562,0.562
Dikembe Mutombo,mutomdi01,historical,2000-01,2000,34.0,2TM,C,75.0,2591.0,749.0,1015.0,76.0,29.0,203.0,9.986666666666666,13.533333333333333,1.0133333333333334,17.5,0.547,8.1,0.151,1.7,2.4,0.4,1.3,0.484,0.484
Dikembe Mutombo,mutomdi01,historical,2000-01,2000,34.0,ATL,C,49.0,1716.0,445.0,693.0,54.0,20.0,137.0,9.081632653061224,14.142857142857142,1.1020408163265305,16.5,0.528,4.5,0.125,1.4,1.5,-0.1,1.4,0.477,0.477
Dikembe Mutombo,mutomdi01,historical,2000-01,2000,34.0,PHI,C,26.0,875.0,304.0,322.0,22.0,9.0,66.0,11.692307692307692,12.384615384615385,0.8461538461538461,19.6,0.58,3.7,0.201,2.3,1.0,1.3,1.0,0.495,0.495
Dikembe Mutombo,mutomdi01,historical,2001-02,2001,35.0,PHI,C,80.0,2907.0,920.0,863.0,83.0,29.0,190.0,11.5,10.7875,1.0375,16.0,0.574,9.6,0.158,0.7,2.0,-0.5,1.2,0.501,0.501
Dikembe Mutombo,mutomdi01,historical,2002-03,2002,36.0,NJN,C,24.0,514.0,138.0,153.0,19.0,4.0,37.0,5.75,6.375,0.7916666666666666,11.2,0.445,0.8,0.076,-3.4,-0.2,-3.7,0.3,0.374,0.374
Dikembe Mutombo,mutomdi01,historical,2003-04,2003,37.0,NYK,C,65.0,1494.0,363.0,437.0,25.0,17.0,123.0,5.584615384615384,6.723076923076923,0.38461538461538464,14.3,0.523,3.8,0.122,0.1,0.8,-0.9,1.0,0.478,0.478
Dikembe Mutombo,mutomdi01,historical,2004-05,2004,38.0,HOU,C,80.0,1212.0,322.0,426.0,10.0,16.0,101.0,4.025,5.325,0.125,16.4,0.575,4.7,0.186,0.9,0.9,-0.8,1.7,0.498,0.498
Dikembe Mutombo,mutomdi01,historical,2005-06,2005,39.0,HOU,C,64.0,955.0,169.0,306.0,4.0,17.0,57.0,2.640625,4.78125,0.0625,12.7,0.626,3.1,0.156,-0.8,0.3,-2.3,1.5,0.526,0.526
Dikembe Mutombo,mutomdi01,historical,2006-07,2006,40.0,HOU,C,75.0,1289.0,230.0,488.0,13.0,22.0,76.0,3.066666666666667,6.506666666666667,0.17333333333333334,14.4,0.601,5.2,0.192,0.6,0.8,-1.5,2.2,0.556,0.556
Dikembe Mutombo,mutomdi01,historical,2007-08,2007,41.0,HOU,C,39.0,619.0,118.0,199.0,5.0,11.0,48.0,3.0256410256410255,5.102564102564102,0.1282051282051282,14.5,0.591,2.3,0.178,1.3,0.5,-1.2,2.5,0.538,0.538
Dikembe Mutombo,mutomdi01,historical,2008-09,2008,42.0,HOU,C,9.0,96.0,16.0,33.0,0.0,0.0,11.0,1.7777777777777777,3.6666666666666665,0.0,10.8,0.472,0.2,0.088,-3.0,0.0,-4.1,1.1,0.385,0.385
Artis Gilmore,gilmoar01,historical,1971-72,1971,22.0,KEN,C,84.0,3666.0,2003.0,1491.0,230.0,,422.0,23.845238095238095,17.75,2.738095238095238,26.6,0.62,19.8,0.259,,,,,0.598,0.598
Artis Gilmore,gilmoar01,historical,1972-73,1972,23.0,KEN,C,84.0,3502.0,1743.0,1476.0,295.0,75.0,259.0,20.75,17.571428571428573,3.511904761904762,24.5,0.589,18.5,0.253,,,,,0.559,0.56
Artis Gilmore,gilmoar01,historical,1973-74,1973,24.0,KEN,C,84.0,3502.0,1568.0,1538.0,329.0,57.0,287.0,18.666666666666668,18.30952380952381,3.9166666666666665,20.7,0.531,12.7,0.174,4.0,5.4,1.8,2.2,0.493,0.493
Artis Gilmore,gilmoar01,historical,1974-75,1974,25.0,KEN,C,84.0,3493.0,1981.0,1361.0,208.0,63.0,258.0,23.583333333333332,16.202380952380953,2.4761904761904763,22.6,0.615,16.2,0.222,4.9,6.1,3.1,1.8,0.58,0.581
Artis Gilmore,gilmoar01,historical,1975-76,1975,26.0,KEN,C,84.0,3286.0,2067.0,1303.0,211.0,58.0,205.0,24.607142857142858,15.511904761904763,2.511904761904762,23.5,0.595,15.1,0.22,4.7,5.5,3.9,0.8,0.552,0.552
Artis Gilmore,gilmoar01,historical,1976-77,1976,27.0,CHI,C,82.0,2877.0,1527.0,1070.0,199.0,44.0,203.0,18.621951219512194,13.048780487804878,2.426829268292683,21.6,0.566,12.2,0.203,4.2,4.5,2.9,1.3,0.522,0.522
Artis Gilmore,gilmoar01,historical,1977-78,1977,28.0,CHI,C,82.0,3067.0,1879.0,1071.0,263.0,42.0,181.0,22.914634146341463,13.060975609756097,3.207317073170732,23.5,0.604,11.5,0.18,4.1,4.7,3.8,0.3,0.559,0.559
Artis Gilmore,gilmoar01,historical,1978-79,1978,29.0,CHI,C,82.0,3265.0,1940.0,1043.0,274.0,50.0,156.0,23.658536585365855,12.71951219512195,3.341463414634146,22.3,0.619,12.7,0.186,4.1,5.0,3.4,0.7,0.575,0.575
Artis Gilmore,gilmoar01,historical,1979-80,1979,30.0,CHI,C,48.0,1568.0,855.0,432.0,133.0,29.0,59.0,17.8125,9.0,2.7708333333333335,19.9,0.643,5.6,0.172,2.9,1.9,2.5,0.4,0.595,0.595
Artis Gilmore,gilmoar01,historical,1980-81,1980,31.0,CHI,C,82.0,2832.0,1469.0,828.0,172.0,47.0,198.0,17.914634146341463,10.097560975609756,2.097560975609756,21.7,0.699,12.3,0.208,4.3,4.5,3.1,1.2,0.67,0.67
Artis Gilmore,gilmoar01,historical,1981-82,1981,32.0,CHI,C,82.0,2796.0,1517.0,835.0,136.0,49.0,220.0,18.5,10.182926829268293,1.6585365853658536,22.4,0.702,12.1,0.208,4.3,4.4,3.0,1.3,0.652,0.653
Artis Gilmore,gilmoar01,historical,1982-83,1982,33.0,SAS,C,82.0,2797.0,1479.0,984.0,126.0,40.0,192.0,18.036585365853657,12.0,1.5365853658536586,21.2,0.668,11.0,0.189,2.8,3.4,2.7,0.2,0.626,0.626
Artis Gilmore,gilmoar01,historical,1983-84,1983,34.0,SAS,C,64.0,2034.0,982.0,662.0,70.0,36.0,132.0,15.34375,10.34375,1.09375,18.8,0.675,6.7,0.159,1.4,1.7,1.5,-0.1,0.631,0.631
Artis Gilmore,gilmoar01,historical,1984-85,1984,35.0,SAS,C,81.0,2756.0,1548.0,846.0,131.0,40.0,173.0,19.11111111111111,10.444444444444445,1.617283950617284,20.3,0.68,10.5,0.183,2.2,2.9,2.0,0.2,0.623,0.623
Artis Gilmore,gilmoar01,historical,1985-86,1985,36.0,SAS,C,71.0,2395.0,1184.0,600.0,102.0,39.0,108.0,16.676056338028168,8.450704225352112,1.4366197183098592,17.1,0.661,7.1,0.143,0.8,1.7,0.8,0.0,0.618,0.618
Artis Gilmore,gilmoar01,historical,1986-87,1986,37.0,SAS,C,82.0,2405.0,934.0,579.0,150.0,39.0,95.0,11.390243902439025,7.060975609756097,1.829268292682927,14.2,0.634,4.9,0.097,-1.0,0.6,-0.8,-0.2,0.597,0.597
Artis Gilmore,gilmoar01,historical,1987-88,1987,38.0,2TM,C,71.0,893.0,265.0,211.0,21.0,15.0,30.0,3.732394366197183,2.971830985915493,0.29577464788732394,8.4,0.558,0.9,0.048,-5.3,-0.7,-4.5,-0.8,0.547,0.547
Artis Gilmore,gilmoar01,historical,1987-88,1987,38.0,BOS,C,47.0,521.0,164.0,148.0,12.0,10.0,18.0,3.4893617021276597,3.148936170212766,0.2553191489361702,10.2,0.581,0.8,0.073,-4.9,-0.4,-3.7,-1.2,0.574,0.574
Artis Gilmore,gilmoar01,historical,1987-88,1987,38.0,CHI,C,24.0,372.0,101.0,63.0,9.0,5.0,12.0,4.208333333333333,2.625,0.375,6.0,0.525,0.1,0.013,-5.9,-0.4,-5.7,-0.2,0.513,0.513
Sidney Moncrief,moncrsi01,historical,1979-80,1979,22.0,MIL,SG,77.0,1557.0,654.0,338.0,133.0,72.0,16.0,8.493506493506494,4.3896103896103895,1.7272727272727273,15.9,0.564,4.9,0.15,1.5,1.4,1.4,0.2,0.468,0.468
Sidney Moncrief,moncrsi01,historical,1980-81,1980,23.0,MIL,SG,80.0,2417.0,1122.0,406.0,264.0,90.0,37.0,14.025,5.075,3.3,18.0,0.614,9.9,0.196,3.8,3.5,3.4,0.3,0.541,0.543
Sidney Moncrief,moncrsi01,historical,1981-82,1981,24.0,MIL,SG,80.0,2980.0,1581.0,534.0,382.0,138.0,22.0,19.7625,6.675,4.775,20.1,0.601,13.4,0.216,4.8,5.1,3.9,0.9,0.523,0.524
Sidney Moncrief,moncrsi01,historical,1982-83,1982,25.0,MIL,SG,76.0,2710.0,1712.0,437.0,300.0,113.0,23.0,22.526315789473685,5.75,3.9473684210526314,22.6,0.602,13.2,0.233,5.4,5.1,5.1,0.4,0.524,0.525
Sidney Moncrief,moncrsi01,historical,1983-84,1983,26.0,MIL,SG,79.0,3075.0,1654.0,528.0,358.0,108.0,27.0,20.936708860759495,6.6835443037974684,4.531645569620253,19.8,0.591,12.7,0.198,4.1,4.7,3.7,0.4,0.498,0.5
Sidney Moncrief,moncrsi01,historical,1984-85,1984,27.0,MIL,PG,73.0,2734.0,1585.0,391.0,382.0,117.0,39.0,21.71232876712329,5.3561643835616435,5.232876712328767,20.1,0.565,11.2,0.197,4.8,4.7,3.8,1.0,0.483,0.487
Sidney Moncrief,moncrsi01,historical,1985-86,1985,28.0,MIL,PG,73.0,2567.0,1471.0,334.0,357.0,103.0,18.0,20.15068493150685,4.575342465753424,4.890410958904109,20.0,0.604,11.7,0.219,4.9,4.5,4.2,0.7,0.489,0.506
Sidney Moncrief,moncrsi01,historical,1986-87,1986,29.0,MIL,SG,39.0,992.0,460.0,127.0,121.0,27.0,10.0,11.794871794871796,3.2564102564102564,3.1025641025641026,15.9,0.582,2.9,0.142,1.7,0.9,2.1,-0.4,0.488,0.5
Sidney Moncrief,moncrsi01,historical,1987-88,1987,30.0,MIL,SG,56.0,1428.0,603.0,180.0,204.0,41.0,14.0,10.767857142857142,3.2142857142857144,3.642857142857143,15.2,0.569,3.7,0.123,0.9,1.1,1.1,-0.2,0.489,0.494
Sidney Moncrief,moncrsi01,historical,1988-89,1988,31.0,MIL,PG,62.0,1594.0,752.0,172.0,188.0,65.0,13.0,12.129032258064516,2.774193548387097,3.032258064516129,16.4,0.591,5.0,0.151,2.6,1.9,1.9,0.7,0.491,0.514
Sidney Moncrief,moncrsi01,historical,1990-91,1990,33.0,ATL,SG,72.0,1096.0,337.0,128.0,104.0,50.0,9.0,4.680555555555555,1.7777777777777777,1.4444444444444444,11.2,0.589,1.8,0.079,-0.7,0.4,-1.6,0.9,0.488,0.531
Jack Sikma,sikmaja01,historical,1977-78,1977,22.0,SEA,PF,82.0,2238.0,876.0,678.0,134.0,68.0,40.0,10.682926829268293,8.268292682926829,1.6341463414634145,13.5,0.509,5.4,0.115,-0.9,0.6,-1.4,0.5,0.455,0.455
Jack Sikma,sikmaja01,historical,1978-79,1978,23.0,SEA,C,82.0,2958.0,1281.0,1013.0,261.0,82.0,67.0,15.621951219512194,12.353658536585366,3.182926829268293,16.3,0.529,8.8,0.143,1.2,2.4,0.0,1.3,0.46,0.46
Jack Sikma,sikmaja01,historical,1979-80,1979,24.0,SEA,C,82.0,2793.0,1175.0,908.0,279.0,68.0,77.0,14.329268292682928,11.073170731707316,3.402439024390244,16.5,0.526,8.6,0.148,1.8,2.7,0.5,1.3,0.475,0.475
Jack Sikma,sikmaja01,historical,1980-81,1980,25.0,SEA,C,82.0,2920.0,1530.0,852.0,248.0,78.0,93.0,18.658536585365855,10.390243902439025,3.024390243902439,18.0,0.512,8.0,0.132,1.4,2.5,0.9,0.5,0.454,0.454
Jack Sikma,sikmaja01,historical,1981-82,1981,26.0,SEA,C,82.0,3049.0,1611.0,1038.0,277.0,102.0,107.0,19.646341463414632,12.658536585365853,3.3780487804878048,20.6,0.559,12.6,0.199,3.9,4.5,2.2,1.7,0.479,0.48
Jack Sikma,sikmaja01,historical,1982-83,1982,27.0,SEA,C,75.0,2564.0,1368.0,858.0,233.0,87.0,65.0,18.24,11.44,3.1066666666666665,19.6,0.546,9.8,0.183,2.5,2.9,1.6,0.9,0.464,0.464
Jack Sikma,sikmaja01,historical,1983-84,1983,28.0,SEA,C,82.0,2993.0,1563.0,911.0,327.0,95.0,92.0,19.0609756097561,11.109756097560975,3.9878048780487805,19.7,0.572,9.7,0.156,2.9,3.7,1.7,1.2,0.499,0.499
Jack Sikma,sikmaja01,historical,1984-85,1984,29.0,SEA,C,68.0,2402.0,1259.0,723.0,285.0,83.0,91.0,18.514705882352942,10.632352941176471,4.1911764705882355,20.4,0.564,8.3,0.166,4.4,3.9,2.4,2.0,0.489,0.49
Jack Sikma,sikmaja01,historical,1985-86,1985,30.0,SEA,C,80.0,2790.0,1371.0,748.0,301.0,92.0,73.0,17.1375,9.35,3.7625,17.6,0.535,7.8,0.134,2.5,3.1,1.0,1.5,0.462,0.462
Jack Sikma,sikmaja01,historical,1986-87,1986,31.0,MIL,C,82.0,2536.0,1045.0,822.0,203.0,88.0,90.0,12.74390243902439,10.024390243902438,2.475609756097561,16.0,0.533,7.4,0.141,1.1,2.0,-0.1,1.2,0.463,0.463
Jack Sikma,sikmaja01,historical,1987-88,1987,32.0,MIL,PF,82.0,2923.0,1352.0,709.0,279.0,93.0,80.0,16.48780487804878,8.646341463414634,3.402439024390244,17.4,0.558,9.4,0.154,2.3,3.2,1.3,1.1,0.486,0.487
Jack Sikma,sikmaja01,historical,1988-89,1988,33.0,MIL,C,80.0,2587.0,1068.0,623.0,289.0,85.0,61.0,13.35,7.7875,3.6125,15.8,0.554,8.1,0.151,2.8,3.2,1.5,1.4,0.431,0.48
Jack Sikma,sikmaja01,historical,1989-90,1989,34.0,MIL,C,71.0,2250.0,986.0,492.0,229.0,76.0,48.0,13.887323943661972,6.929577464788732,3.2253521126760565,14.7,0.524,5.0,0.107,0.6,1.5,0.2,0.5,0.416,0.457
Jack Sikma,sikmaja01,historical,1990-91,1990,35.0,MIL,C,77.0,1940.0,802.0,441.0,143.0,65.0,64.0,10.415584415584416,5.7272727272727275,1.8571428571428572,13.7,0.516,3.5,0.088,-0.5,0.8,-0.8,0.3,0.427,0.46
Dennis Johnson,johnsde02,historical,1999-00,1999,24.0,NYK,PF,5.0,37.0,6.0,7.0,0.0,1.0,0.0,1.2,1.4,0.0,0.5,0.333,-0.1,-0.091,-10.3,-0.1,-9.6,-0.7,0.333,0.333
Bobby Jones,jonesbo02,historical,2006-07,2006,23.0,PHI,SF,44.0,336.0,110.0,57.0,16.0,11.0,1.0,2.5,1.2954545454545454,0.36363636363636365,9.4,0.495,0.3,0.045,-4.9,-0.2,-4.2,-0.7,0.462,0.468
Bobby Jones,jonesbo02,historical,2007-08,2007,24.0,5TM,SF,47.0,531.0,178.0,92.0,28.0,15.0,3.0,3.7872340425531914,1.9574468085106382,0.5957446808510638,9.9,0.548,0.8,0.07,-3.7,-0.2,-3.3,-0.4,0.429,0.493
Bobby Jones,jonesbo02,historical,2007-08,2007,24.0,DEN,SF,25.0,222.0,84.0,38.0,11.0,5.0,1.0,3.36,1.52,0.44,8.5,0.55,0.3,0.071,-4.7,-0.2,-4.1,-0.7,0.406,0.477
Bobby Jones,jonesbo02,historical,2007-08,2007,24.0,HOU,SF,4.0,9.0,4.0,1.0,0.0,1.0,0.0,1.0,0.25,0.0,5.9,0.5,0.0,-0.018,-10.9,0.0,-13.2,2.3,0.5,0.5
Bobby Jones,jonesbo02,historical,2007-08,2007,24.0,MEM,SF,9.0,137.0,40.0,27.0,11.0,5.0,2.0,4.444444444444445,3.0,1.2222222222222223,12.1,0.495,0.2,0.079,-2.0,0.0,-2.0,0.0,0.389,0.431
Bobby Jones,jonesbo02,historical,2007-08,2007,24.0,MIA,SF,6.0,143.0,48.0,24.0,5.0,2.0,0.0,8.0,4.0,0.8333333333333334,11.2,0.636,0.2,0.08,-3.4,-0.1,-2.3,-1.2,0.531,0.625
Bobby Jones,jonesbo02,historical,2007-08,2007,24.0,SAS,SF,3.0,20.0,2.0,2.0,1.0,2.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.4,0.25,0.0,-0.042,-2.0,0.0,-6.8,4.8,0.25,0.25
Spencer Haywood,haywosp01,historical,1969-70,1969,20.0,DNR,C,84.0,3808.0,2519.0,1637.0,190.0,,,29.988095238095237,19.488095238095237,2.261904761904762,28.0,0.546,17.1,0.216,,,,,0.493,0.493
Spencer Haywood,haywosp01,historical,1970-71,1970,21.0,SEA,PF,33.0,1162.0,680.0,396.0,48.0,,,20.606060606060606,12.0,1.4545454545454546,18.0,0.504,2.2,0.091,,,,,0.449,0.449
Spencer Haywood,haywosp01,historical,1971-72,1971,22.0,SEA,PF,73.0,3167.0,1914.0,926.0,148.0,,,26.21917808219178,12.684931506849315,2.0273972602739727,19.7,0.527,8.7,0.131,,,,,0.461,0.461
Spencer Haywood,haywosp01,historical,1972-73,1972,23.0,SEA,PF,77.0,3259.0,2251.0,995.0,196.0,,,29.233766233766232,12.922077922077921,2.5454545454545454,22.7,0.532,10.2,0.15,,,,,0.476,0.476
